"age","sex","race_eth","region","ever_smoker","poverty","employed","repstrain",".weight",".pseudo_stratum",".pseudo_psu"
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,4517.024,151,6
"25-44","Female","Non-Hispanic Black","West",FALSE,FALSE,FALSE,FALSE,6967.125,143,12
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,4952.43,143,12
"25-44","Male","Hispanic","West",FALSE,TRUE,FALSE,TRUE,27004.956,143,12
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,11783.177,143,12
"25-44","Female","Hispanic","West",FALSE,TRUE,TRUE,FALSE,3634.504,143,12
"45-64","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,6374.386,143,12
"25-44","Male","Non-Hispanic Other","West",TRUE,FALSE,FALSE,FALSE,20434.474,143,12
"25-44","Male","Hispanic","West",FALSE,TRUE,FALSE,FALSE,13264.381,143,12
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,2767.02,143,13
"25-44","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,11789.831,143,13
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5776.302,143,13
"18-24","Female","Non-Hispanic Asian","West",TRUE,FALSE,TRUE,FALSE,22425.051,151,10
"45-64","Male","Non-Hispanic Asian","West",TRUE,FALSE,TRUE,FALSE,6779.966,151,13
"25-44","Female","Non-Hispanic Black","West",FALSE,FALSE,TRUE,FALSE,3503.981,151,13
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,4118.65,113,14
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,3794.502,113,14
"65+","Male","Non-Hispanic Asian","West",TRUE,FALSE,TRUE,FALSE,8466.436,113,3
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,5435.971,113,3
"45-64","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,7421.529,151,8
"65+","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,TRUE,3437.13,151,8
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,2846.734,151,2
"65+","Female","Non-Hispanic Asian","West",NA,FALSE,NA,NA,4327.952,151,2
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5536.938,151,2
"25-44","Male","Hispanic","West",NA,FALSE,TRUE,FALSE,3424.664,129,3
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,3229.523,129,3
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,8034.257,129,3
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,5392.709,129,3
"18-24","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,7052.044,129,3
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,NA,FALSE,26318.824,113,18
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,9232.586,113,18
"65+","Male","Hispanic","West",FALSE,FALSE,FALSE,FALSE,4532.057,113,18
"65+","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,FALSE,4703.69,119,3
"25-44","Female","Hispanic","West",FALSE,TRUE,TRUE,FALSE,10784.415,119,3
"18-24","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,25337.637,119,3
"25-44","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,4449.242,129,13
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5918.647,129,13
"65+","Female","Non-Hispanic Black","West",FALSE,FALSE,TRUE,FALSE,3016.033,129,13
"45-64","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,4054.751,129,13
"18-24","Male","Hispanic","West",FALSE,FALSE,FALSE,FALSE,10345.094,119,6
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,9687.235,119,6
"65+","Female","Non-Hispanic White","West",TRUE,TRUE,FALSE,FALSE,2681.529,119,7
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,TRUE,3766.275,119,7
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,NA,3766.275,119,7
"45-64","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,31489.317,119,5
"65+","Female","Hispanic","West",TRUE,FALSE,FALSE,FALSE,8931.316,119,5
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,18393.073,119,5
"45-64","Female","Hispanic","West",TRUE,FALSE,TRUE,FALSE,8908.433,119,5
"65+","Female","Hispanic","West",FALSE,FALSE,TRUE,TRUE,12118.866,129,1
"45-64","Male","Hispanic","West",NA,FALSE,NA,NA,16168.208,129,1
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,4582.534,113,5
"45-64","Female","Non-Hispanic Black","West",FALSE,FALSE,TRUE,FALSE,9808.887,113,5
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,9387.097,129,7
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,TRUE,22540.353,129,7
"45-64","Male","Hispanic","West",TRUE,FALSE,TRUE,TRUE,17499.536,129,7
"65+","Female","Non-Hispanic Asian","West",TRUE,FALSE,FALSE,FALSE,8790.184,151,15
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,3620.185,151,15
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,7504.124,119,8
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,7963.589,119,8
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5499.506,129,4
"65+","Female","Non-Hispanic Black","West",TRUE,FALSE,FALSE,FALSE,3809.903,129,4
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5157.514,129,4
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,4656.627,113,7
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,8239.965,119,7
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,TRUE,8242.418,119,7
"45-64","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,8817.841,151,4
"65+","Female","Hispanic","West",TRUE,FALSE,FALSE,FALSE,6134.422,151,4
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,5349.869,151,4
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,TRUE,20248.481,119,8
"45-64","Male","Hispanic","West",FALSE,FALSE,TRUE,TRUE,5021.888,113,5
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,8183.007,113,5
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,8579.039,129,1
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,5137.21,129,1
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,3106.222,129,1
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,4059.594,129,1
"45-64","Female","Non-Hispanic White","West",FALSE,TRUE,TRUE,FALSE,3483.139,119,4
"65+","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,TRUE,6435.863,119,4
"65+","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,16600.193,119,4
"45-64","Male","Hispanic","West",FALSE,FALSE,FALSE,FALSE,17062.476,119,4
"45-64","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,7704.976,119,4
"65+","Male","Hispanic","West",TRUE,TRUE,FALSE,FALSE,3434.114,113,8
"65+","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,2918.184,113,8
"45-64","Female","Non-Hispanic Black","West",NA,FALSE,TRUE,FALSE,6602.142,129,4
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,4960.07,129,4
"25-44","Male","Hispanic","West",FALSE,TRUE,FALSE,FALSE,11573.379,129,4
"45-64","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,5500.49,151,31
"25-44","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,7026.823,151,31
"45-64","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,6790.696,151,31
"25-44","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,9371.18,151,31
"45-64","Male","Non-Hispanic Black","West",FALSE,FALSE,FALSE,FALSE,8927.335,113,8
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,6568.927,113,8
"45-64","Male","Hispanic","West",FALSE,FALSE,FALSE,FALSE,4491,113,17
"65+","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,6432.271,113,17
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,9418.36,113,17
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,TRUE,7592.633,113,17
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,9733.036,113,17
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,6879.646,129,2
"45-64","Female","Hispanic","West",TRUE,FALSE,TRUE,FALSE,5272.528,129,2
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,7588.335,129,2
"45-64","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,18453.629,129,2
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,7642.993,129,2
"25-44","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,6332.367,129,2
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,3670.041,113,10
"25-44","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,10753.129,113,10
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,8437.888,119,1
"25-44","Female","Hispanic","West",FALSE,TRUE,FALSE,FALSE,10078.783,111,13
"65+","Female","Non-Hispanic White","West",FALSE,TRUE,FALSE,FALSE,4014.923,111,13
"45-64","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,13028.811,111,13
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,TRUE,9214.671,111,13
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,4231.159,111,13
"25-44","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,TRUE,5742.062,111,13
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,8795.401,143,11
"25-44","Male","Non-Hispanic White","West",TRUE,TRUE,TRUE,FALSE,3350.215,143,11
"45-64","Female","Non-Hispanic White","West",NA,FALSE,NA,NA,6610.537,143,11
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,11670.913,119,1
"25-44","Male","Non-Hispanic Asian","West",TRUE,FALSE,TRUE,FALSE,26679.965,113,10
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,8211.959,113,10
"45-64","Female","Hispanic","West",TRUE,FALSE,TRUE,FALSE,13159.093,151,12
"65+","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,FALSE,3966.062,151,12
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,3650.511,129,43
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,9713.489,129,43
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,19119.752,129,43
"25-44","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,TRUE,2959.712,119,2
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,TRUE,6133.664,119,2
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,16231.625,151,3
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,7774.82,151,3
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,6473.194,113,2
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,3775.133,113,2
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,5238.841,119,2
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,9129.825,119,2
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,FALSE,23283.832,151,3
"25-44","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,6408.835,119,2
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,16675.227,111,12
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,TRUE,5587.866,111,12
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,6877.169,111,10
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,5771.185,111,10
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,6309.061,111,10
"25-44","Female","Non-Hispanic White","West",NA,FALSE,NA,FALSE,4904.043,111,10
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5505.422,111,10
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,3959.202,143,16
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,6511.443,143,16
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,7912.333,143,16
"25-44","Female","Hispanic","West",NA,FALSE,NA,NA,12168.864,143,16
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,7252.183,143,16
"45-64","Male","Hispanic","West",TRUE,FALSE,FALSE,FALSE,6542.422,143,16
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,15132.657,111,11
"25-44","Male","Hispanic","West",NA,FALSE,NA,NA,12763.199,111,11
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,3307.94,111,11
"25-44","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,8333.028,111,11
"45-64","Female","Hispanic","West",NA,FALSE,NA,FALSE,7351.921,111,11
"65+","Male","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,FALSE,4782.61,111,11
"65+","Male","Non-Hispanic White","West",FALSE,TRUE,FALSE,TRUE,2844.956,111,11
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,3321.265,111,11
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,9559.016,143,14
"65+","Female","Non-Hispanic White","West",FALSE,TRUE,FALSE,FALSE,7943.074,143,14
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,9999.344,143,14
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,9921.813,143,14
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,16042.489,143,14
"25-44","Female","Non-Hispanic White","West",TRUE,TRUE,FALSE,FALSE,7650.637,143,14
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,FALSE,FALSE,22506.011,143,14
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,TRUE,7520.328,143,14
"45-64","Female","Hispanic","West",FALSE,TRUE,TRUE,FALSE,13115.654,129,9
"18-24","Female","Hispanic","West",FALSE,FALSE,TRUE,TRUE,31368.674,129,9
"25-44","Male","Hispanic","West",TRUE,FALSE,TRUE,TRUE,27785.315,129,9
"65+","Female","Non-Hispanic Other","West",FALSE,FALSE,FALSE,FALSE,4676.434,129,9
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,23274.459,129,9
"65+","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,3259.16,151,4
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,9108.972,151,4
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,11591.421,138,57
"25-44","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,11131.354,100,58
"65+","Female","Non-Hispanic Asian","West",FALSE,TRUE,FALSE,FALSE,4262.491,138,57
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,10096.217,138,57
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,8380.533,100,81
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,13672.959,100,81
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,8350.823,100,81
"65+","Female","Non-Hispanic White","West",NA,FALSE,NA,NA,3468.019,100,81
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,6449.836,100,58
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,4908.503,100,58
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,TRUE,15253.732,100,57
"18-24","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,TRUE,26675.135,100,57
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,13140.921,100,57
"25-44","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,13091.521,138,59
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,TRUE,11517.735,138,59
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,TRUE,17544.327,138,58
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,12544.731,100,58
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,8467.316,100,58
"18-24","Male","Non-Hispanic White","West",TRUE,TRUE,TRUE,TRUE,17327.964,108,22
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5569.685,108,24
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,10073.056,108,24
"25-44","Male","Hispanic","West",FALSE,FALSE,FALSE,FALSE,12405.984,108,24
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,7190.547,108,24
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,7560.235,100,81
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,10412.425,100,57
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,4762.501,100,57
"18-24","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,17648.59,108,23
"18-24","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,7526.917,108,23
"18-24","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,33633.567,108,23
"25-44","Male","Non-Hispanic Black","Northeast",FALSE,FALSE,TRUE,FALSE,9467.084,140,3
"45-64","Female","Hispanic","Northeast",FALSE,FALSE,FALSE,FALSE,14498.275,140,3
"25-44","Male","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,4780.738,140,3
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,8637.903,140,48
"45-64","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,3313.6,140,48
"65+","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,3480.138,140,48
"65+","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,6169.185,140,48
"45-64","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,7069.919,140,48
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,9742.505,140,3
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,7700.792,140,4
"45-64","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,8020.697,140,4
"65+","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,5904.409,140,4
"65+","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,10817.588,105,1
"45-64","Male","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,8984.252,105,1
"45-64","Female","Hispanic","Northeast",TRUE,FALSE,TRUE,FALSE,8958.92,105,1
"45-64","Male","Non-Hispanic Black","Northeast",FALSE,FALSE,FALSE,FALSE,5620.432,105,1
"65+","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,2397.005,105,1
"45-64","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,4056.949,105,1
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,3960.445,105,1
"45-64","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,5645.411,140,2
"45-64","Male","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,4861.766,140,2
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,3388.513,140,2
"45-64","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,TRUE,5570.882,140,1
"65+","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,TRUE,4794.01,140,1
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,10311.771,140,1
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,4756.839,140,1
"25-44","Female","Non-Hispanic Asian","Northeast",FALSE,FALSE,TRUE,TRUE,8103.562,140,1
"65+","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,9986.011,140,1
"45-64","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,4202.984,140,1
"25-44","Male","Hispanic","South",TRUE,FALSE,FALSE,FALSE,3726.562,139,1
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,4509.013,139,1
"45-64","Female","Non-Hispanic White","South",FALSE,TRUE,FALSE,FALSE,5982.499,132,1
"45-64","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,11719.892,132,1
"45-64","Female","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,13059.389,136,1
"45-64","Female","Non-Hispanic Asian","South",FALSE,FALSE,TRUE,FALSE,5538.113,136,1
"65+","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,TRUE,6972.816,136,1
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,2949.264,136,1
"18-24","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,TRUE,9666.332,136,1
"45-64","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,2652.909,132,1
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,1859.051,120,1
"65+","Male","Non-Hispanic Black","South",FALSE,FALSE,TRUE,FALSE,1839.118,104,5
"45-64","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,3771.098,104,5
"25-44","Male","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,4712.104,136,5
"45-64","Male","Hispanic","South",FALSE,FALSE,TRUE,FALSE,1857.09,136,5
"25-44","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,4624.537,132,5
"25-44","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,1998.829,132,5
"45-64","Male","Non-Hispanic White","South",TRUE,TRUE,FALSE,FALSE,1864.476,120,5
"65+","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,2483.762,120,5
"25-44","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,4969.782,120,5
"45-64","Male","Non-Hispanic Black","South",FALSE,FALSE,TRUE,FALSE,1985.316,104,5
"45-64","Female","Non-Hispanic Black","South",FALSE,FALSE,FALSE,FALSE,1860.24,136,5
"45-64","Female","Non-Hispanic Black","South",FALSE,TRUE,FALSE,FALSE,1868.092,104,5
"65+","Female","Non-Hispanic Black","South",TRUE,FALSE,FALSE,FALSE,2253.144,132,5
"25-44","Female","Hispanic","South",FALSE,FALSE,TRUE,FALSE,1998.949,120,5
"25-44","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,1849.199,120,5
"45-64","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,1852.069,120,5
"25-44","Female","Non-Hispanic Black","South",NA,FALSE,NA,NA,2025.764,136,5
"45-64","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,7432.981,126,4
"45-64","Male","Hispanic","South",FALSE,FALSE,TRUE,FALSE,8271.648,126,4
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,3379.84,126,4
"45-64","Female","Hispanic","South",FALSE,FALSE,TRUE,FALSE,12742.375,126,4
"45-64","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,16780.336,142,5
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,7958.09,142,5
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,TRUE,4199.292,142,5
"45-64","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,7888.964,132,11
"45-64","Female","Hispanic","South",FALSE,FALSE,TRUE,FALSE,6714.629,132,11
"45-64","Female","Hispanic","South",FALSE,FALSE,FALSE,FALSE,6394.843,136,8
"65+","Male","Non-Hispanic Asian","South",FALSE,TRUE,FALSE,FALSE,3828.874,136,8
"65+","Female","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,3382.523,132,8
"25-44","Male","Hispanic","South",TRUE,FALSE,TRUE,FALSE,13564.787,132,8
"45-64","Male","Non-Hispanic Other","South",TRUE,FALSE,TRUE,FALSE,12804.352,142,8
"25-44","Female","Hispanic","South",FALSE,FALSE,TRUE,FALSE,7710.204,104,9
"25-44","Female","Non-Hispanic Black","South",TRUE,FALSE,TRUE,TRUE,15411.745,104,9
"45-64","Female","Hispanic","South",FALSE,FALSE,TRUE,FALSE,2792.118,132,11
"25-44","Male","Non-Hispanic Asian","South",FALSE,FALSE,TRUE,FALSE,3683.611,132,11
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,7618.249,120,8
"45-64","Female","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,7150.539,120,8
"45-64","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,4183.113,145,8
